data,pais,variavel,valor
1983-01-01,Ecuador,"PIB (%, cresc. anual)",-0.336868770986328
1983-01-01,Euro area,"Inflação (%, anual)",8.66927159808515
1983-01-01,Euro area,"PIB (%, cresc. anual)",1.39014796489982
1983-01-01,France,"Câmbio (USD, média)",7.62129166575
1983-01-01,France,"Desemprego (%, total)",7.92
1983-01-01,France,"Inflação (%, anual)",9.45954847235314
1983-01-01,France,"Juros (%, depósito)",8.08333333333333
1983-01-01,France,"PIB (%, cresc. anual)",1.24086486211559
1983-01-01,Germany,"Câmbio (USD, média)",2.55325833241667
1983-01-01,Germany,"Desemprego (%, total)",6.45
1983-01-01,Germany,"Inflação (%, anual)",3.29341474302845
1983-01-01,Germany,"PIB (%, cresc. anual)",1.57241016952116
1983-01-01,Ghana,"Câmbio (USD, média)",0.000882522770144633
1983-01-01,Ghana,"Inflação (%, anual)",122.874514572592
1983-01-01,Ghana,"Juros (%, depósito)",11.5
1983-01-01,Ghana,"PIB (%, cresc. anual)",-4.56373750458945
1983-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",86.3787358940775
1983-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",19.7401891778611
1983-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",11.0867168468735
1983-01-01,Japan,"Câmbio (USD, média)",237.511666666083
1983-01-01,Japan,"Desemprego (%, total)",2.6
1983-01-01,Japan,"Inflação (%, anual)",1.89971971348492
1983-01-01,Japan,"Juros (%, depósito)",5.85923076923077
1983-01-01,Japan,"PIB (%, cresc. anual)",3.63019857224671
1983-01-01,"Korea, Rep.","Câmbio (USD, média)",775.748333333333
1983-01-01,"Korea, Rep.","Desemprego (%, total)",4.07
1983-01-01,"Korea, Rep.","Inflação (%, anual)",3.42061419498925
1983-01-01,"Korea, Rep.","PIB (%, cresc. anual)",13.3761744903693
1983-01-01,Mexico,"Câmbio (USD, média)",0.1200935833325
1983-01-01,Mexico,"Inflação (%, anual)",101.874938435992
1983-01-01,Mexico,"Juros (%, depósito)",59.9075
1983-01-01,Mexico,"PIB (%, cresc. anual)",-4.36298061044795
1983-01-01,Morocco,"Câmbio (USD, média)",7.11132333233333
1983-01-01,Morocco,"Inflação (%, anual)",6.20793538870312
1983-01-01,Morocco,"Juros (%, depósito)",6.5
1983-01-01,Morocco,"PIB (%, cresc. anual)",1.38656957718611
1983-01-01,Netherlands,"Câmbio (USD, média)",2.854124999
1983-01-01,Netherlands,"Desemprego (%, total)",11.85
1983-01-01,Netherlands,"Inflação (%, anual)",2.74084033162254
1983-01-01,Netherlands,"PIB (%, cresc. anual)",2.06995788790063
1983-01-01,Poland,"Câmbio (USD, média)",0.00915499999996667
1983-01-01,Poland,"Inflação (%, anual)",25.534759358289
1983-01-01,Portugal,"Câmbio (USD, média)",110.779833332583
1983-01-01,Portugal,"Desemprego (%, total)",7.3
1983-01-01,Portugal,"Inflação (%, anual)",24.0027623802917
1983-01-01,Portugal,"PIB (%, cresc. anual)",-0.173113548251848
1983-01-01,Qatar,"Câmbio (USD, média)",3.639999999
1983-01-01,Qatar,"Inflação (%, anual)",2.74361400094614
1983-01-01,Qatar,"Juros (%, depósito)",6.0
1983-01-01,Saudi Arabia,"Câmbio (USD, média)",3.45475916575
1983-01-01,Saudi Arabia,"Inflação (%, anual)",0.191424196019053
1983-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-16.0513862134881
1983-01-01,Senegal,"Câmbio (USD, média)",381.066036024628
1983-01-01,Senegal,"Inflação (%, anual)",11.6169845681475
1983-01-01,Senegal,"PIB (%, cresc. anual)",-5.64746028114288
1983-01-01,Spain,"Câmbio (USD, média)",143.429916666333
1983-01-01,Spain,"Desemprego (%, total)",17.49
1983-01-01,Spain,"Inflação (%, anual)",12.17407273517
1983-01-01,Spain,"PIB (%, cresc. anual)",1.7701157399856
1983-01-01,Switzerland,"Câmbio (USD, média)",2.09914166575
1983-01-01,Switzerland,"Desemprego (%, total)",0.9
1983-01-01,Switzerland,"Inflação (%, anual)",2.94979443545727
1983-01-01,Switzerland,"PIB (%, cresc. anual)",0.639079559594123
1983-01-01,Tunisia,"Câmbio (USD, média)",0.67876666575
1983-01-01,Tunisia,"PIB (%, cresc. anual)",4.68191738527311
1983-01-01,United Kingdom,"Câmbio (USD, média)",0.659724582333333
1983-01-01,United Kingdom,"Desemprego (%, total)",11.09
1983-01-01,United Kingdom,"Inflação (%, anual)",4.60930327269783
1983-01-01,United Kingdom,"Juros (%, depósito)",11.1925
1983-01-01,United Kingdom,"PIB (%, cresc. anual)",4.22185633227386
1983-01-01,United States,"Câmbio (USD, média)",1.0
1983-01-01,United States,"Desemprego (%, total)",9.6
1983-01-01,United States,"Inflação (%, anual)",3.21243523316063
1983-01-01,United States,"PIB (%, cresc. anual)",4.58391335530169
1983-01-01,Uruguay,"Câmbio (USD, média)",0.0343758333333333
1983-01-01,Uruguay,"Inflação (%, anual)",49.1973796505638
1983-01-01,Uruguay,"Juros (%, depósito)",114.860611196689
1983-01-01,Uruguay,"PIB (%, cresc. anual)",-10.274399195032
1984-01-01,Argentina,"Câmbio (USD, média)",6.7649116666e-06
1984-01-01,Argentina,"Desemprego (%, total)",3.54
1984-01-01,Argentina,"PIB (%, cresc. anual)",1.57073870182023
1984-01-01,Australia,"Câmbio (USD, média)",1.13951916591667
1984-01-01,Australia,"Desemprego (%, total)",8.99
1984-01-01,Australia,"Inflação (%, anual)",3.96039603960395
1984-01-01,Australia,"Juros (%, depósito)",12.4648305084746
1984-01-01,Australia,"PIB (%, cresc. anual)",4.59173856371424
1984-01-01,Belgium,"Câmbio (USD, média)",57.7839166664167
1984-01-01,Belgium,"Desemprego (%, total)",11.88
1984-01-01,Belgium,"Inflação (%, anual)",6.34177491009128
1984-01-01,Belgium,"PIB (%, cresc. anual)",2.46638280528001
1984-01-01,Brazil,"Câmbio (USD, média)",7.99741323974138e-10
1984-01-01,Brazil,"Desemprego (%, total)",4.04
1984-01-01,Brazil,"Inflação (%, anual)",192.121733132051
1984-01-01,Brazil,"Juros (%, depósito)",266.728499152458
1984-01-01,Brazil,"PIB (%, cresc. anual)",5.39999999999988
1984-01-01,Cameroon,"Câmbio (USD, média)",436.956665788008
1984-01-01,Cameroon,"Inflação (%, anual)",11.3733220902937
1984-01-01,Cameroon,"PIB (%, cresc. anual)",7.47457254362303
1984-01-01,Canada,"Câmbio (USD, média)",1.29506561083333
1984-01-01,Canada,"Desemprego (%, total)",11.34
1984-01-01,Canada,"Inflação (%, anual)",4.30477830391736
1984-01-01,Canada,"Juros (%, depósito)",8.9375
1984-01-01,Canada,"PIB (%, cresc. anual)",5.90845707692242
1984-01-01,Costa Rica,"Câmbio (USD, média)",44.532683333
1984-01-01,Costa Rica,"Inflação (%, anual)",11.9474270118864
1984-01-01,Costa Rica,"Juros (%, depósito)",14.5
1984-01-01,Costa Rica,"PIB (%, cresc. anual)",8.02410790730326
1984-01-01,Denmark,"Câmbio (USD, média)",10.35659166625
1984-01-01,Denmark,"Desemprego (%, total)",8.87
1984-01-01,Denmark,"Inflação (%, anual)",6.29077936023767
1984-01-01,Denmark,"PIB (%, cresc. anual)",4.16613792284444
1984-01-01,Ecuador,"Câmbio (USD, média)",62.53589999925
1984-01-01,Ecuador,"Inflação (%, anual)",31.2195815120372
1984-01-01,Ecuador,"PIB (%, cresc. anual)",2.62527326828874
1984-01-01,Euro area,"Inflação (%, anual)",7.06765638328174
1984-01-01,Euro area,"PIB (%, cresc. anual)",2.37874076141695
1984-01-01,France,"Câmbio (USD, média)",8.73909999958333
1984-01-01,France,"Desemprego (%, total)",9.53
1984-01-01,France,"Inflação (%, anual)",7.6738026224732
1984-01-01,France,"Juros (%, depósito)",7.08333333333333
1984-01-01,France,"PIB (%, cresc. anual)",1.51372160344316
1984-01-01,Germany,"Câmbio (USD, média)",2.84594166616667
1984-01-01,Germany,"Desemprego (%, total)",6.67
1984-01-01,Germany,"Inflação (%, anual)",2.40579339931964
1984-01-01,Germany,"PIB (%, cresc. anual)",2.82294780997955
1984-01-01,Ghana,"Câmbio (USD, média)",0.00359668442513757
1984-01-01,Ghana,"Inflação (%, anual)",39.6653137947267
1984-01-01,Ghana,"Juros (%, depósito)",15.0
1984-01-01,Ghana,"PIB (%, cresc. anual)",8.64756945671597
1984-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",90.0514398915356
1984-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",12.5402194538869
1984-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-7.13985049890022
1984-01-01,Japan,"Câmbio (USD, média)",237.522499999333
1984-01-01,Japan,"Desemprego (%, total)",2.7
1984-01-01,Japan,"Inflação (%, anual)",2.26161369193155
1984-01-01,Japan,"Juros (%, depósito)",5.46861538461538
1984-01-01,Japan,"PIB (%, cresc. anual)",4.41088015361535
1984-01-01,"Korea, Rep.","Câmbio (USD, média)",805.970833333333
1984-01-01,"Korea, Rep.","Desemprego (%, total)",3.8
1984-01-01,"Korea, Rep.","Inflação (%, anual)",2.27395640001855
1984-01-01,"Korea, Rep.","PIB (%, cresc. anual)",10.5516403549853
1984-01-01,Mexico,"Câmbio (USD, média)",0.167827583332667
1984-01-01,Mexico,"Inflação (%, anual)",65.4488071277602
1984-01-01,Mexico,"Juros (%, depósito)",51.3566666666667
1984-01-01,Mexico,"PIB (%, cresc. anual)",3.48671135735481
1984-01-01,Morocco,"Câmbio (USD, média)",8.81053583275
1984-01-01,Morocco,"Inflação (%, anual)",12.4475693291854
1984-01-01,Morocco,"Juros (%, depósito)",6.5
1984-01-01,Morocco,"PIB (%, cresc. anual)",6.41838632127623
1984-01-01,Netherlands,"Câmbio (USD, média)",3.20868333291667
1984-01-01,Netherlands,"Inflação (%, anual)",3.30164075759306
1984-01-01,Netherlands,"PIB (%, cresc. anual)",3.06167918217261
1984-01-01,Poland,"Câmbio (USD, média)",0.01132399999995
1984-01-01,Poland,"Inflação (%, anual)",15.4009994265581
1984-01-01,Portugal,"Câmbio (USD, média)",146.390333332917
1984-01-01,Portugal,"Inflação (%, anual)",28.3846388897103
1984-01-01,Portugal,"PIB (%, cresc. anual)",-1.87997908934653
1984-01-01,Qatar,"Câmbio (USD, média)",3.63999999958333
1984-01-01,Qatar,"Inflação (%, anual)",1.10497237570072
1984-01-01,Qatar,"Juros (%, depósito)",6.0
1984-01-01,Saudi Arabia,"Câmbio (USD, média)",3.523810833
1984-01-01,Saudi Arabia,"Inflação (%, anual)",-1.55903706534202
1984-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-4.66145192552811
1984-01-01,Senegal,"Câmbio (USD, média)",436.956665788008
1984-01-01,Senegal,"Inflação (%, anual)",11.7840274796329
1984-01-01,Senegal,"PIB (%, cresc. anual)",3.93584244306339
1984-01-01,Spain,"Câmbio (USD, média)",160.760999999667
1984-01-01,Spain,"Desemprego (%, total)",20.25
1984-01-01,Spain,"Inflação (%, anual)",11.2802765604036
1984-01-01,Spain,"PIB (%, cresc. anual)",1.78468750686895
1984-01-01,Switzerland,"Câmbio (USD, média)",2.34968333283333
1984-01-01,Switzerland,"Desemprego (%, total)",1.1
1984-01-01,Switzerland,"Inflação (%, anual)",2.93145669136628
1984-01-01,Switzerland,"PIB (%, cresc. anual)",3.00845639299246
1984-01-01,Tunisia,"Câmbio (USD, média)",0.776833332916667
1984-01-01,Tunisia,"Inflação (%, anual)",8.9000000000001
1984-01-01,Tunisia,"PIB (%, cresc. anual)",5.74884326252969
1984-01-01,United Kingdom,"Câmbio (USD, média)",0.75180666625
1984-01-01,United Kingdom,"Desemprego (%, total)",10.9
1984-01-01,United Kingdom,"Inflação (%, anual)",4.96071097821929
1984-01-01,United Kingdom,"Juros (%, depósito)",7.27166666666666
1984-01-01,United Kingdom,"PIB (%, cresc. anual)",2.26910517754504
1984-01-01,United States,"Câmbio (USD, média)",1.0
1984-01-01,United States,"Desemprego (%, total)",7.5
1984-01-01,United States,"Inflação (%, anual)",4.30053547523427
1984-01-01,United States,"PIB (%, cresc. anual)",7.23663315018621
1984-01-01,Uruguay,"Câmbio (USD, média)",0.0558933333333333
1984-01-01,Uruguay,"Desemprego (%, total)",9.94
1984-01-01,Uruguay,"Inflação (%, anual)",55.3044235418763
1984-01-01,Uruguay,"Juros (%, depósito)",110.021129329042
1984-01-01,Uruguay,"PIB (%, cresc. anual)",-1.142617449752
1985-01-01,Argentina,"Câmbio (USD, média)",6.01809e-05
1985-01-01,Argentina,"Desemprego (%, total)",5.3
1985-01-01,Argentina,"PIB (%, cresc. anual)",-5.18902435343904
1985-01-01,Australia,"Câmbio (USD, média)",1.4318949995
1985-01-01,Australia,"Desemprego (%, total)",8.26
1985-01-01,Australia,"Inflação (%, anual)",6.73469387755101
1985-01-01,Australia,"Juros (%, depósito)",14.0095338983051
1985-01-01,Australia,"PIB (%, cresc. anual)",5.27824387899072
1985-01-01,Belgium,"Câmbio (USD, média)",59.378
1985-01-01,Belgium,"Desemprego (%, total)",11.32
1985-01-01,Belgium,"Inflação (%, anual)",4.86873399496945
1985-01-01,Belgium,"PIB (%, cresc. anual)",1.6517928990972
1985-01-01,Brazil,"Câmbio (USD, média)",2.68324234084592e-09
1985-01-01,Brazil,"Desemprego (%, total)",3.38
1985-01-01,Brazil,"Inflação (%, anual)",225.989665211895
1985-01-01,Brazil,"Juros (%, depósito)",294.417900577738
1985-01-01,Brazil,"PIB (%, cresc. anual)",7.85000000000042
1985-01-01,Cameroon,"Câmbio (USD, média)",449.262962711607
1985-01-01,Cameroon,"Inflação (%, anual)",8.50837434391595
1985-01-01,Cameroon,"PIB (%, cresc. anual)",8.06316167125891
1985-01-01,Canada,"Câmbio (USD, média)",1.36550739166667
1985-01-01,Canada,"Desemprego (%, total)",10.5
1985-01-01,Canada,"Inflação (%, anual)",3.96203054065208
1985-01-01,Canada,"Juros (%, depósito)",7.79166666666667
1985-01-01,Canada,"PIB (%, cresc. anual)",4.73739989194002
1985-01-01,Costa Rica,"Câmbio (USD, média)",50.45335
1985-01-01,Costa Rica,"Inflação (%, anual)",15.0574196445756
1985-01-01,Costa Rica,"Juros (%, depósito)",16.5
1985-01-01,Costa Rica,"PIB (%, cresc. anual)",0.721601729268301
1985-01-01,Denmark,"Câmbio (USD, média)",10.5963916664167
1985-01-01,Denmark,"Desemprego (%, total)",7.8
1985-01-01,Denmark,"Inflação (%, anual)",4.6787514518325
1985-01-01,Denmark,"PIB (%, cresc. anual)",4.00375181515933
1985-01-01,Ecuador,"Câmbio (USD, média)",69.5562499990833
1985-01-01,Ecuador,"Inflação (%, anual)",27.9936107429225
1985-01-01,Ecuador,"PIB (%, cresc. anual)",3.93500141151873
1985-01-01,Euro area,"Inflação (%, anual)",5.19562195429434
1985-01-01,Euro area,"PIB (%, cresc. anual)",2.31288615901848
1985-01-01,France,"Câmbio (USD, média)",8.98522499975
1985-01-01,France,"Desemprego (%, total)",10.26
1985-01-01,France,"Inflação (%, anual)",5.83109973854516
1985-01-01,France,"Juros (%, depósito)",6.25
1985-01-01,France,"PIB (%, cresc. anual)",1.62278136715794
1985-01-01,Germany,"Câmbio (USD, média)",2.9439666665
1985-01-01,Germany,"Desemprego (%, total)",6.88
1985-01-01,Germany,"Inflação (%, anual)",2.06623301216578
1985-01-01,Germany,"PIB (%, cresc. anual)",2.32793526226367
1985-01-01,Ghana,"Câmbio (USD, média)",0.00543357715053764
1985-01-01,Ghana,"Inflação (%, anual)",10.3054406698295
1985-01-01,Ghana,"Juros (%, depósito)",15.75
1985-01-01,Ghana,"PIB (%, cresc. anual)",5.09161727201138
1985-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",91.0735868439752
1985-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",4.38934095741537
1985-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",1.86764993250725
1985-01-01,Japan,"Câmbio (USD, média)",238.53583333275
1985-01-01,Japan,"Desemprego (%, total)",2.6
1985-01-01,Japan,"Inflação (%, anual)",2.03227734608485
1985-01-01,Japan,"Juros (%, depósito)",5.46861538461538
1985-01-01,Japan,"PIB (%, cresc. anual)",5.15980790471274
1985-01-01,"Korea, Rep.","Câmbio (USD, média)",870.02
1985-01-01,"Korea, Rep.","Desemprego (%, total)",3.98
1985-01-01,"Korea, Rep.","Inflação (%, anual)",2.45910879215278
1985-01-01,"Korea, Rep.","PIB (%, cresc. anual)",7.83886402174087
1985-01-01,Mexico,"Câmbio (USD, média)",0.256871583333167
1985-01-01,Mexico,"Inflação (%, anual)",57.7484484008702
1985-01-01,Mexico,"Juros (%, depósito)",57.7441666666667
1985-01-01,Mexico,"PIB (%, cresc. anual)",1.87857716123145
1985-01-01,Morocco,"Câmbio (USD, média)",10.0624941664167
1985-01-01,Morocco,"Inflação (%, anual)",7.72863890085921
1985-01-01,Morocco,"Juros (%, depósito)",8.0
1985-01-01,Morocco,"PIB (%, cresc. anual)",6.00765207156174
1985-01-01,Netherlands,"Câmbio (USD, média)",3.3214
1985-01-01,Netherlands,"Desemprego (%, total)",10.48
1985-01-01,Netherlands,"Inflação (%, anual)",2.25858442988615
1985-01-01,Netherlands,"PIB (%, cresc. anual)",2.58017977050262
1985-01-01,Poland,"Câmbio (USD, média)",0.0147141666666333
1985-01-01,Poland,"Inflação (%, anual)",11.5212607368496
1985-01-01,Portugal,"Câmbio (USD, média)",170.3946666665
1985-01-01,Portugal,"Desemprego (%, total)",8.18
1985-01-01,Portugal,"Inflação (%, anual)",19.4614100078696
1985-01-01,Portugal,"PIB (%, cresc. anual)",2.80743885129478
1985-01-01,Qatar,"Câmbio (USD, média)",3.64
1985-01-01,Qatar,"Inflação (%, anual)",1.91256830693923
1985-01-01,Qatar,"Juros (%, depósito)",6.0
1985-01-01,Saudi Arabia,"Câmbio (USD, média)",3.62213583316667
1985-01-01,Saudi Arabia,"Inflação (%, anual)",-3.05876872913663
1985-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-9.7945022647133
1985-01-01,Senegal,"Câmbio (USD, média)",449.262962711607
1985-01-01,Senegal,"Inflação (%, anual)",13.0000576159794
1985-01-01,Senegal,"PIB (%, cresc. anual)",3.46308446515194
1985-01-01,Spain,"Câmbio (USD, média)",170.044083333167
1985-01-01,Spain,"Desemprego (%, total)",21.64
1985-01-01,Spain,"Inflação (%, anual)",8.81445506678394
1985-01-01,Spain,"PIB (%, cresc. anual)",2.32143594586805
1985-01-01,Switzerland,"Câmbio (USD, média)",2.457125
1985-01-01,Switzerland,"Desemprego (%, total)",1.0
1985-01-01,Switzerland,"Inflação (%, anual)",3.43539935298264
1985-01-01,Switzerland,"PIB (%, cresc. anual)",3.67359587310645
1985-01-01,Tunisia,"Câmbio (USD, média)",0.83449583325
1985-01-01,Tunisia,"Inflação (%, anual)",7.25436179981637
1985-01-01,Tunisia,"PIB (%, cresc. anual)",5.6485732365982
1985-01-01,United Kingdom,"Câmbio (USD, média)",0.77924599975
1985-01-01,United Kingdom,"Desemprego (%, total)",11.48
1985-01-01,United Kingdom,"Inflação (%, anual)",6.07139434015118
1985-01-01,United Kingdom,"Juros (%, depósito)",11.7925
1985-01-01,United Kingdom,"PIB (%, cresc. anual)",4.14741503754929
1985-01-01,United States,"Câmbio (USD, média)",1.0
1985-01-01,United States,"Desemprego (%, total)",7.2
1985-01-01,United States,"Inflação (%, anual)",3.54564415209369
1985-01-01,United States,"PIB (%, cresc. anual)",4.16965622337729
1985-01-01,Uruguay,"Câmbio (USD, média)",0.101155833333333
1985-01-01,Uruguay,"Inflação (%, anual)",72.2225644287757
1985-01-01,Uruguay,"Juros (%, depósito)",131.751877549144
1985-01-01,Uruguay,"PIB (%, cresc. anual)",1.46653602887281
1986-01-01,Argentina,"Câmbio (USD, média)",9.43031666666667e-05
1986-01-01,Argentina,"Desemprego (%, total)",4.4
1986-01-01,Argentina,"PIB (%, cresc. anual)",6.15337706275693
1986-01-01,Australia,"Câmbio (USD, média)",1.49597416641667
1986-01-01,Australia,"Desemprego (%, total)",8.08
1986-01-01,Australia,"Inflação (%, anual)",9.05035054174635
1986-01-01,Australia,"Juros (%, depósito)",16.2169491525424
1986-01-01,Australia,"PIB (%, cresc. anual)",3.96627433738064
1986-01-01,Belgium,"Câmbio (USD, média)",44.6719166666667
1986-01-01,Belgium,"Desemprego (%, total)",11.28
1986-01-01,Belgium,"Inflação (%, anual)",1.29436819102482
1986-01-01,Belgium,"PIB (%, cresc. anual)",1.82276183101794
1986-01-01,Brazil,"Câmbio (USD, média)",5.90968226749251e-09
1986-01-01,Brazil,"Desemprego (%, total)",2.37
1986-01-01,Brazil,"Inflação (%, anual)",147.142826237605
1986-01-01,Brazil,"Juros (%, depósito)",109.104878981375
1986-01-01,Brazil,"PIB (%, cresc. anual)",7.48999999999982
1986-01-01,Cameroon,"Câmbio (USD, média)",346.305903554493
1986-01-01,Cameroon,"Inflação (%, anual)",7.77002498703533
1986-01-01,Cameroon,"PIB (%, cresc. anual)",6.77166308397663
1986-01-01,Canada,"Câmbio (USD, média)",1.38947105916667
1986-01-01,Canada,"Desemprego (%, total)",9.59
1986-01-01,Canada,"Inflação (%, anual)",4.19478629085617
1986-01-01,Canada,"Juros (%, depósito)",7.08333333333333
1986-01-01,Canada,"PIB (%, cresc. anual)",2.14497206988177
1986-01-01,Costa Rica,"Câmbio (USD, média)",55.9858916666667
1986-01-01,Costa Rica,"Inflação (%, anual)",11.8350618936099
1986-01-01,Costa Rica,"Juros (%, depósito)",16.6733333333333
1986-01-01,Costa Rica,"PIB (%, cresc. anual)",5.53625084315689
1986-01-01,Croatia,"Inflação (%, anual)",50.0
1986-01-01,Denmark,"Câmbio (USD, média)",8.09099166658334
1986-01-01,Denmark,"Desemprego (%, total)",6.03
1986-01-01,Denmark,"Inflação (%, anual)",3.67818411863458
